YEAR,ROUND,CONF_1,TEAM_1,SEED_1,SEED_2,CONF_2,TEAM_2,SCORE_diff,K TEMPO_diff,KADJ T_diff,K OFF_diff,KADJ O_diff,K DEF_diff,KADJ D_diff,KADJ EM_diff,BADJ EM_diff,BADJ O_diff,BADJ D_diff,BARTHAG_diff,GAMES_diff,W_diff,L_diff,WIN%_diff,EFG%_diff,EFG%D_diff,FTR_diff,FTRD_diff,TOV%_diff,TOV%D_diff,OREB%_diff,DREB%_diff,OP OREB%_diff,OP DREB%_diff,RAW T_diff,2PT%_diff,2PT%D_diff,3PT%_diff,3PT%D_diff,BLK%_diff,BLKED%_diff,AST%_diff,OP AST%_diff,2PTR_diff,3PTR_diff,2PTRD_diff,3PTRD_diff,BADJ T_diff,AVG HGT_diff,EFF HGT_diff,EXP_diff,TALENT_diff,FT%_diff,OP FT%_diff,PPPO_diff,PPPD_diff,ELITE SOS_diff,WAB_diff,POWER RATING_diff,POWER_diff,PATH_diff,DRAW_diff,WINS_diff,POOL VALUE_diff,POWER-PATH_diff,NET RPI_diff,RESUME_diff,ELO_diff,B POWER_diff,Q1 W_diff,Q2 W_diff,Q1 PLUS Q2 W_diff,Q3 Q4 L_diff,PLUS 500_diff,R SCORE_diff,DUNKS FG%_diff,DUNKS SHARE_diff,DUNKS FG%D_diff,DUNKS D SHARE_diff,CLOSE TWOS FG%_diff,CLOSE TWOS SHARE_diff,CLOSE TWOS FG%D_diff,CLOSE TWOS D SHARE_diff,FARTHER TWOS FG%_diff,FARTHER TWOS SHARE_diff,FARTHER TWOS FG%D_diff,FARTHER TWOS D SHARE_diff,THREES FG%_diff,THREES SHARE_diff,THREES FG%D_diff,THREES D SHARE_diff,target
2022,32,WCC,Gonzaga,1.0,33.0,Amer,Memphis,4.0,2.344,2.185,13.266,11.437,-7.624,-5.312,16.749,15.2,10.5,-4.7,0.098,-2.0,5.0,-7.0,21.913,6.8,-3.3,-8.7,-10.7,-7.0,-3.9,-8.5,8.0,-8.0,8.5,2.4,8.9,-3.7,2.0,-1.4,-3.4,-2.5,-4.6,-16.4,-4.6,4.6,8.9,-8.9,2.3,0.945,0.581,-0.166,6.903,3.9,-0.5,0.134,-0.072,-1.111,5.3,11.6,16.0,-5.9,-1.05,1.0,59.0,21.9,-32.0,-31.0,-24.0,-25.0,5.0,-1.0,4.0,-2.0,12.0,9.7,7.4,-3.6,9.4,-4.0,7.6,0.9,-2.8,-0.2,5.8,-5.7,-1.6,9.7,1.5,4.9,-1.5,-9.5,1.0
2022,32,WAC,New Mexico St.,48.0,16.0,SEC,Arkansas,-5.0,-4.155,-4.418,-1.188,-3.267,1.7,5.651,-8.919,-8.8,-3.3,5.5,-0.154,-4.0,-2.0,-2.0,3.553,3.0,-2.0,-2.5,-4.5,3.3,-3.7,2.4,-0.4,0.4,-2.4,-4.1,3.2,-0.6,2.3,-2.8,1.0,-2.4,0.7,-6.2,-6.8,6.8,-3.4,3.4,-4.4,1.301,0.72,0.072,-30.717,-5.8,1.0,-0.01,0.013,-12.337,-3.8,-9.1,-14.3,3.4,1.52,-2.0,-14.4,-17.7,59.0,76.0,16.0,76.3,-5.0,-1.0,-6.0,3.0,0.0,-99.3,7.3,-0.8,-6.8,-1.1,1.5,-2.8,-8.3,-1.3,4.0,-4.1,6.2,-2.2,3.0,6.9,-2.7,3.6,0.0
2022,32,ACC,Notre Dame,41.0,9.0,B12,Texas Tech,-6.0,-1.568,-0.726,3.405,2.296,12.318,13.304,-11.007,-8.8,2.8,11.6,-0.107,-3.0,-4.0,1.0,-5.787,1.6,3.6,-8.4,-9.2,-4.8,-8.6,-11.2,2.1,-2.1,11.2,-1.6,-3.1,5.6,6.4,0.4,-7.1,1.9,3.1,-9.7,-8.7,8.7,10.3,-10.3,-0.8,-0.234,0.347,-0.063,50.218,6.0,1.0,0.032,0.123,-8.212,-4.7,-7.1,-15.9,9.5,-0.97,-1.0,-31.0,-25.4,44.0,63.0,26.0,40.3,-6.0,-5.0,-11.0,1.0,-5.0,-60.4,-3.5,-4.0,8.5,0.5,-6.8,-3.9,6.4,5.6,1.8,-4.4,3.6,4.7,5.8,8.3,0.5,-10.2,0.0
2022,32,B10,Michigan St.,25.0,8.0,ACC,Duke,-9.0,-0.225,0.12,-11.225,-8.088,2.753,0.752,-8.841,-10.6,-9.5,1.1,-0.095,0.0,-6.0,6.0,-17.647,-3.6,0.5,1.8,9.4,4.3,-0.8,-1.2,1.5,-1.5,1.2,-0.2,-6.1,1.0,1.0,-0.2,0.3,0.6,4.1,-0.1,3.2,-3.2,-4.0,4.0,0.0,0.214,-0.462,0.758,-15.722,1.8,3.7,-0.11,0.027,3.967,-4.3,-5.8,-18.6,6.3,-0.6,-3.0,-67.9,-24.9,24.0,-4.0,35.0,21.7,-1.0,2.0,1.0,0.0,-12.0,-3.9,-4.8,-6.6,4.9,-1.6,-4.7,-8.4,3.2,-3.0,-0.6,10.4,0.8,-1.0,1.2,-2.0,-0.4,4.0,0.0
2022,32,B12,Baylor,4.0,29.0,ACC,North Carolina,-7.0,-1.668,-2.941,1.714,4.817,-8.272,-5.457,10.274,9.9,4.7,-5.2,0.086,-1.0,2.0,-3.0,8.523,0.8,-2.0,-1.1,5.4,1.7,8.8,5.9,-7.6,7.6,-5.9,-1.7,2.8,1.2,-1.6,-5.0,-0.1,-1.2,2.5,7.5,-0.3,0.3,1.0,-1.0,-2.6,-0.637,-0.416,0.039,-31.564,-7.4,-3.6,0.016,-0.089,5.807,4.6,3.7,16.0,-3.9,-1.87,-4.0,55.2,19.9,-27.0,-44.0,-17.0,-21.7,7.0,5.0,12.0,-1.0,5.0,4.4,5.1,1.9,0.7,2.6,6.7,-3.1,5.2,-0.7,2.7,2.8,-1.3,0.7,-1.5,0.4,-3.5,0.0,0.0
2022,32,WCC,Saint Mary's,20.0,13.0,P12,UCLA,-16.0,-1.6,-2.051,-5.726,-6.312,-1.299,-1.273,-5.039,-5.8,-7.3,-1.5,-0.046,-1.0,-1.0,0.0,-0.706,2.0,0.6,-6.6,-4.8,3.7,-0.2,-4.6,2.9,-2.9,4.6,-1.6,3.0,-0.3,-0.1,2.2,-3.0,0.9,1.1,-15.2,-4.6,4.6,9.0,-9.0,-2.0,-0.06,0.479,0.061,-47.026,3.1,-0.9,-0.057,-0.015,-1.151,-1.2,-5.5,-14.9,7.6,-3.09,-1.0,-58.3,-22.5,9.0,5.0,6.0,10.7,-1.0,-2.0,-3.0,-1.0,-1.0,-1.5,2.6,-0.1,-7.9,-2.9,0.5,13.3,-4.4,3.1,-4.0,-18.3,4.9,6.7,0.1,5.0,2.2,-9.8,0.0
2022,32,B12,Texas,21.0,12.0,B10,Purdue,-10.0,-2.414,-2.667,-12.853,-9.456,-10.452,-7.574,-1.881,-4.0,-11.0,-7.0,-0.015,-2.0,-6.0,4.0,-13.787,-6.9,-3.1,-4.0,15.4,0.9,9.2,-3.3,-6.4,6.4,3.3,-2.4,-5.0,-3.1,-6.8,-1.9,0.2,2.6,-5.6,-9.2,3.1,-3.1,7.3,-7.3,-2.7,-1.665,-2.962,0.886,18.07,4.6,-5.1,-0.129,-0.101,4.896,-3.8,-2.8,-7.5,5.9,-0.63,-1.0,-36.0,-13.4,3.0,17.0,29.0,6.0,-3.0,-1.0,-4.0,0.0,-10.0,-0.7,-5.9,-5.9,3.1,-0.3,-7.2,-3.3,-1.1,7.9,1.0,6.4,-6.2,-0.9,-5.4,-3.1,-1.3,-7.1,0.0
2022,32,OVC,Murray St.,28.0,60.0,MAAC,Saint Peter's,-10.0,0.433,-0.178,14.253,12.767,-0.242,0.653,12.114,11.1,12.0,0.9,0.234,0.0,9.0,-9.0,31.034,5.1,3.9,-6.4,-16.4,-3.7,0.1,4.0,2.6,-2.6,-4.0,0.5,7.6,6.0,-0.1,0.7,-5.1,-2.7,-1.4,-6.1,-7.4,7.4,-4.3,4.3,0.2,0.418,0.573,0.226,17.919,1.3,-5.9,0.148,-0.001,0.535,9.1,7.1,12.6,-9.4,-0.5,-2.0,3.8,22.0,-103.0,-146.0,-79.0,-81.6,2.0,3.0,5.0,-6.0,18.0,96.0,-6.6,4.2,5.4,-1.9,9.6,-2.4,9.6,-5.2,2.5,-5.1,3.7,0.9,-0.1,7.5,0.5,4.3,0.0
2022,32,P12,Arizona,3.0,35.0,B12,TCU,5.0,5.807,6.341,14.519,11.379,-4.129,-0.922,12.3,11.1,10.6,-0.5,0.102,2.0,11.0,-9.0,28.676,7.0,-3.3,3.9,-3.9,-3.6,-0.7,-3.3,-2.2,2.2,3.3,5.7,7.0,-6.0,5.1,1.2,2.0,-1.6,11.5,-7.4,-3.7,3.7,0.1,-0.1,6.5,1.509,2.458,-0.543,3.745,7.0,-4.2,0.145,-0.042,-11.21,5.9,9.0,20.4,-5.0,-0.66,1.0,49.3,25.4,-42.0,-1.0,-50.0,-39.7,-2.0,7.0,5.0,0.0,20.0,8.1,4.0,8.9,-8.2,-2.5,7.3,2.5,-3.5,-6.2,0.0,-6.6,-4.0,6.4,5.1,4.2,1.9,-0.2,1.0
2022,32,Amer,Houston,19.0,14.0,B10,Illinois,15.0,-2.729,-3.238,4.231,3.623,-9.308,-3.287,6.911,7.7,3.5,-4.2,0.052,3.0,7.0,-4.0,14.326,0.5,-2.8,-3.0,6.7,-0.6,6.1,4.4,-1.5,1.5,-4.4,-2.7,3.4,-2.0,-2.6,-3.2,10.2,-2.2,1.8,13.7,3.6,-3.6,-13.3,13.3,-3.0,0.111,-1.068,-0.062,-2.991,-3.9,-1.6,0.045,-0.094,-8.131,2.0,1.9,6.0,0.1,1.17,2.0,31.5,5.9,-12.0,49.0,-19.0,-12.0,-5.0,4.0,-1.0,0.0,11.0,-0.9,7.7,1.0,0.9,1.9,4.8,-1.0,-4.6,1.9,4.6,4.8,-4.7,-14.8,-2.1,-3.7,-3.1,13.1,1.0
2022,32,B10,Michigan,43.0,11.0,SEC,Tennessee,8.0,-1.172,-0.882,2.008,2.768,13.19,12.36,-9.592,-6.0,3.8,9.8,-0.07,-2.0,-9.0,7.0,-23.949,2.0,4.1,-0.7,-5.0,-0.9,-7.9,-1.6,3.6,-3.6,1.6,-1.2,5.0,5.0,-1.8,1.8,-5.1,0.6,-9.9,-9.7,8.4,-8.4,5.5,-5.5,-1.1,1.481,1.74,0.051,2.77,3.4,2.3,0.024,0.128,-0.038,-7.8,-4.2,-11.4,4.9,0.22,1.0,-44.7,-16.3,27.0,20.0,52.0,21.7,-6.0,-2.0,-8.0,1.0,-16.0,-23.5,-3.4,0.4,0.2,1.1,4.2,1.1,9.0,-4.8,6.9,7.1,4.7,9.1,-2.1,-8.1,1.1,-4.4,1.0
2022,32,B10,Ohio St.,27.0,6.0,BE,Villanova,-10.0,1.186,2.423,-0.777,-1.323,6.284,6.964,-8.288,-7.3,-0.8,6.5,-0.077,-3.0,-7.0,4.0,-15.455,2.8,0.4,3.0,4.1,1.2,-3.5,-2.1,-0.6,0.6,2.1,1.2,3.7,-2.0,1.4,3.0,5.4,-3.1,0.0,-2.6,6.3,-6.3,7.7,-7.7,2.6,-0.099,0.437,-0.456,-2.333,-6.3,-1.1,-0.008,0.059,-2.169,-6.0,-6.0,-6.7,2.0,1.42,-3.0,-21.9,-8.7,18.0,21.0,58.0,16.7,-2.0,-5.0,-7.0,1.0,-11.0,-4.4,9.0,0.4,-1.0,0.8,8.8,-9.6,-1.2,3.3,10.7,16.4,-3.4,2.9,0.6,-6.8,3.0,-6.2,0.0
2022,32,B12,Kansas,2.0,34.0,BE,Creighton,7.0,1.465,2.206,11.313,13.801,1.043,1.777,12.024,15.4,16.0,0.6,0.15,1.0,6.0,-5.0,15.686,3.2,2.0,6.8,7.5,-2.7,2.9,4.8,-0.5,0.5,-4.8,1.4,0.6,4.4,4.8,-1.6,-0.1,-1.5,2.8,2.7,4.4,-4.4,-0.6,0.6,2.2,-1.099,-1.248,0.763,10.149,-0.5,-1.6,0.113,0.009,8.859,8.5,9.8,22.3,-9.2,1.27,5.0,74.7,31.5,-49.0,-21.0,-33.0,-49.6,5.0,4.0,9.0,-1.0,11.0,17.2,0.5,-3.7,5.3,-0.8,1.2,2.5,5.4,0.5,-0.5,2.5,-0.7,-1.9,5.3,-5.0,-1.9,1.6,1.0
2022,32,A10,Richmond,47.0,15.0,BE,Providence,-28.0,1.44,1.67,-0.896,-2.783,0.674,1.271,-4.055,-6.4,-3.9,2.5,-0.119,5.0,-2.0,7.0,-17.619,1.2,3.8,-7.6,-2.8,-2.9,3.1,-8.1,0.8,-0.8,8.1,1.3,2.6,3.4,-0.5,3.1,-3.8,-0.5,3.3,2.0,-3.9,3.9,0.4,-0.4,1.3,-1.04,-0.212,-0.11,-26.447,-0.1,1.4,-0.009,0.011,-6.242,-7.6,-2.8,-6.8,6.4,0.24,-1.0,-3.8,-13.2,49.0,65.0,33.0,35.3,-4.0,-3.0,-7.0,1.0,-9.0,-97.5,3.4,-4.1,10.6,-0.3,6.2,-4.1,7.2,-3.4,1.0,0.4,0.1,3.4,-1.4,3.7,4.3,0.0,0.0
2022,32,B12,Iowa St.,42.0,10.0,B10,Wisconsin,5.0,0.064,-0.393,-7.085,-6.016,-6.015,-4.378,-1.638,-1.9,-7.0,-5.1,-0.014,1.0,-4.0,5.0,-14.919,1.7,-1.0,-4.2,8.5,7.7,7.6,2.4,-4.5,4.5,-2.4,0.0,2.0,0.8,0.8,-2.7,2.0,2.3,16.1,6.4,-1.4,1.4,-3.8,3.8,-0.2,-1.846,-2.679,0.733,-15.004,-5.8,3.9,-0.072,-0.061,4.475,-3.7,-4.1,-5.0,5.7,0.12,1.0,-4.4,-10.7,25.0,16.0,49.0,26.0,0.0,-6.0,-6.0,-2.0,-9.0,-24.7,-5.4,3.4,1.5,2.7,-1.2,3.0,5.7,-3.7,0.8,-4.7,-0.7,-0.7,0.9,1.7,-3.6,4.4,1.0
2022,32,ACC,Miami FL,39.0,7.0,SEC,Auburn,18.0,-3.876,-2.742,2.021,1.154,12.855,12.987,-11.832,-9.4,1.6,11.0,-0.12,1.0,-4.0,5.0,-14.678,3.9,9.3,-2.7,-10.2,-2.5,-0.4,-9.8,-1.0,1.0,9.8,-3.9,3.0,11.3,3.3,4.0,-12.4,-1.5,-1.2,7.8,4.0,-4.0,-3.1,3.1,-2.5,-0.835,-2.443,1.076,3.854,1.0,-3.8,0.019,0.124,-0.304,-4.8,-8.4,-24.9,7.3,-1.28,2.0,-75.2,-32.2,51.0,28.0,28.0,50.0,-4.0,-2.0,-6.0,3.0,-9.0,-27.9,-3.0,-8.0,11.3,0.9,3.7,0.8,12.7,-1.1,5.1,3.4,5.9,-1.5,2.1,-4.2,3.5,2.7,1.0
2022,16,WCC,Gonzaga,1.0,16.0,SEC,Arkansas,-6.0,1.743,1.893,12.828,10.733,-5.82,-3.215,13.947,15.0,11.5,-3.5,0.093,-4.0,1.0,-5.0,13.898,10.2,-4.3,-8.2,-10.1,-1.5,-3.6,-1.9,2.8,-2.8,1.9,1.8,10.0,-4.8,7.2,-2.1,1.5,-2.1,2.1,-13.8,-1.1,1.1,5.3,-5.3,2.1,1.98,2.318,-0.733,39.682,-2.2,-3.7,0.13,-0.06,-2.299,2.2,9.7,16.0,-2.6,0.26,-1.0,55.4,18.6,-19.0,-5.0,-13.0,-18.0,3.0,-3.0,0.0,-1.0,6.0,0.5,9.4,1.0,-3.4,-1.8,7.9,4.5,-11.6,2.7,8.0,-5.6,2.3,2.8,6.6,1.1,-2.0,-5.5,0.0
2022,16,B12,Texas Tech,9.0,8.0,ACC,Duke,-5.0,-0.805,-0.932,-12.179,-9.662,-9.879,-10.591,0.929,-2.4,-11.3,-8.9,0.0,0.0,-3.0,3.0,-8.824,-3.2,-1.5,7.5,13.2,5.4,7.5,1.4,2.4,-2.4,-1.4,-0.8,-0.7,-2.6,-5.4,-0.1,-1.2,-0.9,-4.3,2.0,2.2,-2.2,-11.8,11.8,-1.3,-0.058,-1.768,1.468,-69.491,-3.0,1.1,-0.118,-0.095,7.432,-0.7,-0.6,-5.6,1.6,-0.51,-2.0,-40.0,-7.2,-3.0,-14.0,10.0,0.7,2.0,1.0,3.0,-1.0,-6.0,0.1,2.7,-3.7,-3.2,-2.6,-0.6,1.3,-1.6,-10.6,-2.2,0.4,0.1,-1.3,-4.5,-1.6,-0.5,11.8,0.0
2022,16,ACC,North Carolina,29.0,13.0,P12,UCLA,7.0,3.035,4.605,-2.405,-3.019,6.358,5.782,-8.801,-6.6,-2.3,4.3,-0.067,1.0,-1.0,2.0,-5.398,1.5,2.1,-0.2,-7.7,3.1,-5.6,-1.5,4.0,-4.0,1.5,3.0,1.1,1.0,1.0,2.7,0.2,0.6,3.7,-3.1,-5.9,5.9,0.9,-0.9,4.4,0.374,1.269,-0.467,7.793,3.6,1.4,-0.021,0.066,2.627,-0.8,-5.8,-14.1,5.8,-0.68,3.0,-55.4,-19.9,21.0,18.0,9.0,17.7,-2.0,-5.0,-7.0,0.0,-3.0,-4.1,4.4,5.1,-2.1,-1.2,2.4,6.3,1.9,-0.4,-7.6,-13.1,-0.7,2.2,0.4,6.8,1.6,-1.9,1.0
2022,16,B10,Purdue,12.0,60.0,MAAC,Saint Peter's,-3.0,-0.425,-0.197,19.82,22.517,10.028,4.505,18.012,21.6,25.0,3.4,0.329,5.0,9.0,-4.0,17.343,9.2,5.5,-1.2,-19.6,-3.5,-6.8,3.7,4.4,-4.4,-3.7,-0.4,10.0,5.2,4.3,4.1,-4.7,-6.5,7.3,1.5,-8.8,8.8,-4.7,4.7,0.0,2.256,2.611,-0.117,60.287,1.8,-1.5,0.202,0.097,17.884,12.7,14.9,29.6,-18.3,0.79,-1.0,54.0,47.9,-111.0,-202.0,-76.0,-112.6,8.0,6.0,14.0,-7.0,13.0,99.7,3.8,6.7,4.3,-1.0,20.0,-9.7,8.5,-9.2,-0.3,0.8,4.0,5.0,3.8,8.9,4.0,4.3,0.0
2022,16,P12,Arizona,3.0,19.0,Amer,Houston,-12.0,7.454,8.338,1.037,2.292,3.558,1.58,0.711,-2.6,0.9,3.5,-0.017,0.0,2.0,-2.0,5.882,2.3,0.9,6.4,-12.3,0.9,-4.0,-3.3,-1.0,1.0,3.3,7.4,2.4,-1.6,1.3,3.7,-3.9,0.6,5.9,-8.6,3.4,-3.4,8.4,-8.4,8.3,2.032,2.56,-0.988,17.47,6.9,-3.5,0.008,0.032,2.281,2.6,2.2,0.2,-5.2,0.77,-1.0,-2.3,5.4,-1.0,-48.0,-5.0,-1.4,5.0,-1.0,4.0,0.0,4.0,1.4,-2.2,5.5,-4.9,-2.0,-0.1,9.2,0.6,0.7,-3.0,-6.1,-1.2,7.2,1.5,-3.0,4.0,-8.0,0.0
2022,16,B10,Michigan,43.0,6.0,BE,Villanova,-8.0,3.317,3.735,-4.84,-3.743,5.974,4.719,-8.463,-6.9,-3.2,3.7,-0.066,-2.0,-9.0,7.0,-23.949,0.3,2.8,-1.6,1.5,1.6,-3.8,0.3,4.2,-4.2,-0.3,3.3,2.7,2.6,-1.9,2.0,1.0,-2.5,3.4,-8.4,13.7,-13.7,9.1,-9.1,3.6,0.881,3.463,-0.979,3.504,-7.7,-1.6,-0.045,0.056,2.198,-7.2,-5.5,-9.3,1.8,2.54,-2.0,-25.5,-11.1,26.0,16.0,53.0,19.0,-2.0,-7.0,-9.0,1.0,-16.0,-23.4,5.2,1.4,1.6,0.8,6.6,-0.6,6.8,-0.8,6.6,14.8,1.0,8.1,-2.0,-14.2,1.6,-7.4,0.0
2022,16,B12,Kansas,2.0,15.0,BE,Providence,5.0,3.489,3.905,5.134,7.46,-2.413,-4.153,11.612,12.6,8.6,-4.0,0.116,4.0,3.0,1.0,-0.98,3.8,0.2,-5.7,1.5,0.5,2.6,2.9,-0.9,0.9,-2.9,3.4,4.9,1.3,1.2,-1.1,0.6,-2.1,-0.1,1.2,4.3,-4.3,1.9,-1.9,3.6,-0.572,-0.51,-0.651,35.97,-0.2,-0.2,0.053,-0.025,10.615,4.4,8.6,22.6,-4.8,1.9,4.0,73.6,27.4,-26.0,-16.0,-14.0,-36.3,7.0,-1.0,6.0,0.0,2.0,2.0,1.7,1.0,4.8,-1.8,6.3,0.6,2.4,-4.0,4.5,4.3,-0.9,5.4,1.7,-4.9,-0.2,-1.3,1.0
2022,16,B12,Iowa St.,42.0,39.0,ACC,Miami FL,-14.0,-0.311,-1.205,-12.275,-10.374,-12.079,-11.7,1.325,0.7,-11.2,-11.9,0.036,-1.0,-3.0,2.0,-7.197,-4.3,-5.0,-0.8,11.6,6.2,4.2,4.8,1.8,-1.8,-4.8,-0.3,-4.0,-3.2,-3.2,-5.6,1.0,2.7,9.3,-4.3,-1.5,1.5,1.9,-1.9,-1.2,-0.195,-0.561,-0.229,-18.088,-5.9,2.8,-0.123,-0.118,9.025,0.2,-0.5,4.5,0.5,0.48,-1.0,3.2,4.0,-13.0,-22.0,30.0,-8.0,5.0,-4.0,1.0,-3.0,-5.0,3.0,-3.5,1.8,3.7,0.0,-3.8,-4.0,2.3,-8.9,-3.1,1.9,1.1,9.5,-2.4,2.1,-5.6,-0.7,0.0
2022,8,SEC,Arkansas,16.0,8.0,ACC,Duke,-9.0,3.751,3.203,-11.095,-8.291,-3.842,-3.6,-4.691,-8.6,-11.0,-2.4,-0.063,-1.0,-3.0,2.0,-6.595,-6.4,0.5,9.3,13.4,2.5,4.5,-1.0,2.7,-2.7,1.0,3.7,-4.9,-0.5,-6.1,1.4,-1.2,0.6,-3.7,2.6,2.3,-2.3,-5.4,5.4,3.0,-1.615,-2.18,1.304,-44.227,2.4,6.0,-0.109,-0.034,-1.114,-2.7,-2.5,-11.0,4.3,-1.61,-1.0,-56.3,-15.3,8.0,-10.0,9.0,7.7,1.0,-1.0,0.0,0.0,-5.0,-0.2,-2.5,-5.4,5.7,-1.9,-4.2,-2.2,5.7,-4.7,-4.9,3.7,-4.7,-0.5,-6.2,-1.5,0.5,5.2,0.0
2022,8,ACC,North Carolina,29.0,60.0,MAAC,Saint Peter's,20.0,3.192,4.188,10.66,14.306,8.645,2.535,11.77,13.4,15.2,1.8,0.262,4.0,6.0,-2.0,10.658,4.3,5.7,-7.9,-19.5,-4.3,-6.8,-1.1,7.2,-7.2,1.1,3.2,4.8,4.3,1.4,5.5,-4.9,-4.7,2.0,-3.6,-7.1,7.1,-0.6,0.6,4.4,2.057,2.075,-0.153,87.253,8.7,0.2,0.113,0.089,17.348,9.9,9.8,15.7,-14.5,1.87,2.0,9.3,30.2,-93.0,-162.0,-65.0,-96.6,3.0,3.0,6.0,-6.0,8.0,95.5,-1.6,5.2,3.2,-1.1,11.6,-8.0,7.6,-4.3,-3.8,0.3,0.7,4.4,1.2,7.7,4.5,-0.1,1.0
2022,8,Amer,Houston,19.0,6.0,BE,Villanova,-6.0,1.274,1.288,1.731,-0.602,-8.719,-2.989,2.387,4.1,0.0,-4.1,0.026,1.0,3.0,-2.0,6.506,1.6,-4.0,-1.8,10.0,1.6,2.9,6.9,0.7,-0.7,-6.9,1.3,4.8,-4.7,-1.8,-2.0,10.2,-4.5,10.5,5.4,6.9,-6.9,0.1,-0.1,1.5,0.063,1.155,-0.213,-17.281,-15.4,-4.0,0.02,-0.089,-9.18,-1.2,-1.5,3.9,3.2,0.34,-1.0,17.8,0.7,-5.0,55.0,3.0,-5.3,-6.0,0.0,-6.0,0.0,5.0,-1.2,9.7,4.4,1.2,0.9,10.7,-1.6,-2.3,-0.9,3.8,9.0,-6.8,0.5,-2.1,-7.4,-2.0,0.5,0.0
2022,8,B12,Kansas,2.0,39.0,ACC,Miami FL,26.0,2.027,1.819,1.237,4.633,-7.792,-8.239,12.871,13.6,5.9,-7.7,0.138,1.0,5.0,-4.0,12.656,-0.1,-6.5,3.9,3.2,3.6,-1.9,10.0,1.4,-1.4,-10.0,2.0,-0.4,-6.0,0.2,-5.1,2.0,-0.8,3.1,-9.1,2.1,-2.1,5.2,-5.2,1.6,0.429,-0.113,-0.342,12.536,-1.9,1.6,0.015,-0.078,9.145,7.8,10.2,27.3,-6.7,0.86,3.0,75.7,34.0,-56.0,-39.0,-37.0,-55.6,8.0,3.0,11.0,-3.0,9.0,28.0,1.7,2.2,-1.4,-3.3,-1.2,1.7,-6.0,-3.3,-1.2,0.8,-2.5,7.2,2.2,-2.5,-4.7,-3.9,1.0
2022,4,ACC,Duke,8.0,29.0,ACC,North Carolina,-4.0,-1.942,-2.763,7.736,6.306,-2.739,-1.36,7.666,9.1,7.6,-1.5,0.077,1.0,4.0,-3.0,9.626,3.5,-2.8,-1.0,-2.6,-1.6,2.0,1.5,-7.7,7.7,-1.5,-1.9,5.1,-1.4,0.6,-3.5,3.4,-0.4,3.0,3.8,0.8,-0.8,3.1,-3.1,-2.5,0.118,0.347,-0.754,4.068,-4.3,-6.5,0.073,-0.035,-1.301,2.9,5.3,15.2,-6.1,-0.17,-1.0,65.6,21.3,-19.0,-28.0,-15.0,-15.4,3.0,3.0,6.0,0.0,7.0,4.2,2.9,4.8,-2.1,2.6,5.2,3.1,-3.6,4.1,5.2,-0.8,0.2,-1.5,0.8,-2.3,-1.7,-2.6,0.0
2022,4,BE,Villanova,6.0,2.0,B12,Kansas,-16.0,-5.358,-6.548,1.24,-1.439,0.489,-0.057,-1.381,-3.2,-3.1,0.1,-0.017,-1.0,-2.0,1.0,-3.565,-2.1,0.6,-2.3,-2.7,-2.3,0.4,-2.5,0.9,-0.9,2.5,-5.3,-4.2,0.3,0.4,0.9,-3.4,3.1,-4.9,2.5,-12.2,12.2,-8.8,8.8,-6.5,0.205,-0.796,0.31,-8.927,9.9,3.8,0.008,0.009,-4.563,-3.0,-1.1,-5.2,3.6,-2.24,-2.0,-39.4,-8.8,2.0,6.0,1.0,3.3,-5.0,2.0,-3.0,0.0,-3.0,-0.1,-7.9,-2.7,-2.3,1.4,-6.5,-4.6,-0.3,-3.8,-4.1,-8.6,3.8,-3.7,-0.2,13.2,1.0,7.4,0.0
2022,2,ACC,North Carolina,29.0,2.0,B12,Kansas,-3.0,0.669,1.052,-2.189,-6.332,3.783,3.114,-9.446,-10.4,-7.4,3.0,-0.085,-1.0,-4.0,3.0,-9.626,-2.0,2.9,-3.2,-6.3,-1.3,-4.3,-3.0,8.1,-8.1,3.0,0.7,-3.8,0.4,0.7,4.8,-0.8,0.7,-0.3,0.5,-3.6,3.6,-2.7,2.7,1.1,1.112,1.363,-0.34,9.455,4.8,3.0,-0.023,0.044,-6.733,-6.1,-7.3,-15.4,7.7,-0.8,-1.0,-69.9,-23.1,25.0,47.0,22.0,21.0,-9.0,-5.0,-14.0,1.0,-7.0,-4.4,-4.4,0.1,1.7,0.6,-2.9,-3.3,1.6,-1.6,-4.1,-1.6,1.2,0.1,-0.3,4.9,3.9,1.4,0.0
2021,64,WCC,Gonzaga,1.0,64.0,MEAC,Norfolk St.,43.0,3.233,7.076,18.384,25.498,-5.822,-14.868,40.366,40.6,26.3,-14.3,0.614,5.0,12.0,-7.0,33.333,11.3,0.1,-1.9,-16.1,-1.7,-0.4,1.6,5.3,-5.3,-1.6,3.2,17.9,-0.4,-0.9,0.8,-3.1,-3.0,5.6,-9.9,3.6,-3.6,10.8,-10.8,6.7,1.549,1.227,-0.835,80.561,1.7,1.0,0.188,-0.055,18.056,13.5,28.2,44.1,-26.4,1.62,5.0,82.0,70.5,-168.0,-229.0,-146.0,-207.3,8.0,5.0,13.0,-6.0,19.0,100.0,4.2,2.6,6.7,-1.9,18.0,13.7,2.3,0.1,8.2,-11.4,1.2,12.0,-0.4,-2.4,1.0,-12.2,1.0
